Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,fail_reason,nom_classification,is_provincia,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Laboratorio Camicerie Eugenia Speri,SOTTOPORT. delle ACQUE 5013,,Camiceria,,,,,,,5,page_5_semantic.csv,cover_ads,,,,,False,"Nominatim failed: query=Sottoportego delle Acque, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sottoportego delle Acque, Venezia, Italy",False,,,nominatim_failed,
Biglin Adriana,Palazzo Widmann,Cannaregio,ottica ingegneria fotografia,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Sartoria e confezioni per signora,,,,351,page_351_semantic.csv,indice_generale,,,CANNAREGIO,,False,"Nominatim failed: query=Palazzo Widmann, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Widmann, Venezia, Italy",False,,,nominatim_failed,
Bigotti Raffaele,Castello 6841,Castello,Cartoleria,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,,351,page_351_semantic.csv,indice_generale,6841.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bisacco Palazzi ing. Giosmo,Banco S. Marco,Castello,Consigliere,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,,351,page_351_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed: query=Banco San Marco, Castello, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Banco San Marco, Castello, Venezia, Italy",False,,,nominatim_failed,
Biscaro Virgilio,San Cassiano 2947,Castello,Ferri e metalli usati,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,,351,page_351_semantic.csv,indice_generale,2947.0,,CASTELLO,San Cassiano,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Ble Fedora,S.ta Croce 847/c,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,",",bbianeti e affini,merverie,,,,352,page_352_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Blo Giuseppe,Cannaregio 6232,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",ingegnere,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,6232.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Boaga Vincenzo,Cannaregio 9004-A,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",falegname,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,9004.0,A,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Boato A.,Cannaregio 9004-A,,Porto Marghera,", , ,",officina meccanica metallurgica e costruzioni in ferro,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,9004.0,A,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Boccar dr. Silvio,"Onnanegno, n. 3577",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",sartaorio,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bocchetto Gio. Batta,S. Polo 5,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",orloggi,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bohn Ennio,Cannaregio 6726,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",rappresentanze varie,,,,352,page_352_semantic.csv,indice_generale,6726.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bohn Osvaldo,San Moise 1347,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",acqueralli e fotografie,,,,352,page_352_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bollato Gina,"S. Croce, 118",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",ostetrica,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,118.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bolognini Giovanni,S. Elena Via 4 Novembre,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",Farmacista,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Via 4 Novembre, S. Elena, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Via 4 Novembre, S. Elena, Venezia, Italy",False,,,nominatim_failed,
Bon Marino,S. Maria 6413,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",avvocato,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bon Piero,S. Samuele 3282,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",avvocato,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bona Lucia,D. Duro 3543,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",trattoria,"Via XXII Marzo, 2288, Phone: 25-889",,,,352,page_352_semantic.csv,indice_generale,3543.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bonaldi Daniele,Tolentini 287,,noleggio imbarcazioni,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191","Via XXII Marzo, 2288, Phone: 25-889",,,,353,page_353_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bonaventura Arturo,S. Polo 2412,,osteria,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191","Via XXII Marzo, 2288, Phone: 25-889",,,,353,page_353_semantic.csv,indice_generale,2412.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bonotto Fortunato,S. Croce n. 101,,pulizia trielrri,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191","Via XXII Marzo, 2288, Phone: 25-889",,,,353,page_353_semantic.csv,indice_generale,101.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Borghi A. Orioli,"S. Polo 1963, D. Duro 5255",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",Trasporti Internazionali e Depositi,Casa di Spedizioni,,,,354,page_354_semantic.csv,indice_generale,1963.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Borghini Pietro,"S. Polo 1963, D. Duro 5255, Via Ivane 488",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",carbone e legna (dettaglio) | Lido,,,,354,page_354_semantic.csv,indice_generale,1963.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Borin Clemente,S. Giovanni Grisostomo 5815,,piceabtaggiao e verniciatura prosparti,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191","Via XXII Marzo, 2288, Phone: 25-889",,,,354,page_354_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di San Giovanni Grisostomo, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Chiesa di San Giovanni Grisostomo, Venezia, Italy",False,,,nominatim_failed,
Bortoli,"Castello 6666, S. Polo n. 2221",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE," Lungomare,  San Nicolo 2",Lido,albergo,,,,354,page_354_semantic.csv,indice_generale,6666.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bortoli Ester,S. Polo 3501,,osteria,", , ,","Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191","Via XXII Marzo, 2288, Phone: 25-889",,,,354,page_354_semantic.csv,indice_generale,3501.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Boschian Luigi,D. Duro 3507,Castello,AGENZIA P. BORTOLUZZI,",","terraglie, porcellane",Tel: 25-263,,,,355,page_355_semantic.csv,indice_generale,3507.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Boscolo Anzoinetta,D. Duro 3507,Castello,"Spt, S. Zaccaria",",",,giornali (rivendita),,,,355,page_355_semantic.csv,indice_generale,3507.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bottai Ezio,"Cann. 585,5",Castello,AGENZIA P. BORTOLUZZI,",",,avvocato,,,,355,page_355_semantic.csv,indice_generale,585.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bovo Albino,Castello 581,Castello,AGENZIA P. BORTOLUZZI,",",,cappelleria,,,,355,page_355_semantic.csv,indice_generale,581.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bovo Gisella in Antonelli,Cannaregio 6308,Castello,AGENZIA P. BORTOLUZZI,",",,sarta,,,,355,page_355_semantic.csv,indice_generale,6308.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Breda Ernesto Soc. It.,S. Samuele (palazzo Stuxyl),Castello,Cantieri Navali,",",Direzione Venezia,Porto Industriale Marghera,,,,356,page_356_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed: query=Palazzo Stuxyl, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Stuxyl, Venezia, Italy",False,,,nominatim_failed,
Brick F. & C.,S. Marco,Castello,manifatture,",",,Ascensione,,,,356,page_356_semantic.csv,indice_generale,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Brocca Antonio,D. Duro 14483,Castello,barbiere,",",,Tel: 25-263,,,,356,page_356_semantic.csv,indice_generale,14483.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Brocci Giuseppe,S. Croce 8687,Castello,rappresentante carta,",",,Tel: 25-263,,,,356,page_356_semantic.csv,indice_generale,8687.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bronzin Gogia (Antigua Ars Nova),"Carpendo, Via Ca Rossa 4",Castello,"Tessuti d'Arte, Laboratorio",",",,"Bottega artigiana: Piazza San Marco, Procuratie Veeone, 142",,,,357,page_357_semantic.csv,indice_generale,,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Broto prof. Ada,S. Stefano 2802,Castello,Insegnanti Circolo Filologico,",",,Tel: 25-263,,,,357,page_357_semantic.csv,indice_generale,2802.0,,CASTELLO,Santo Stefano,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Broto Angelo,"S. Stefano 2802, Via Montenero 1",Castello,locanda,",",,Mestre,,,,357,page_357_semantic.csv,indice_generale,2802.0,,CASTELLO,Santo Stefano,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Broto dr. Igino,"S. Stefano 2802, Via Montenero 1",Castello,poste e telegrafi,",",Ispettore Tecnico del movimento postale,Tel: 25-263,,,,357,page_357_semantic.csv,indice_generale,2802.0,,CASTELLO,Santo Stefano,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Brusegan Alfredo,"Marstore, Calle del Sale",Castello,macchine agricole,",",,Tel: 25-263,,,,357,page_357_semantic.csv,indice_generale,,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Brustolan Arturo,Dosoduro .345,"membro Com. esecutivo della Cunet. Conl. erederal del Lavoro, Deputatibedell'Amministrazione della Provincia,",ARTI GRAFICHE ESPERIA,",",,Tel: 25-263,,,,357,page_357_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bucinerto,Riva dell'Impero 2134,Castello,pensione,",",,Tel: 25-263,,,,357,page_357_semantic.csv,indice_generale,2134.0,,CASTELLO,,False,"Nominatim failed: query=Riva dell'Impero, Castello, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Riva dell'Impero, Castello, Venezia, Italy",False,,,nominatim_failed,
Buffetti Margherita,Calle della Mandola,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",Agenzia P. Bortoluzzi,tabaccheria,,,,358,page_358_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle della Mandola, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle della Mandola, Venezia, Italy",False,,,nominatim_failed,
Burigana Giulio,S. Francesco 2729,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,", , ,",Agenzia P. Bortoluzzi,fabbro ferraio e meccanico,,,,358,page_358_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di San Francesco, Venezia, Italy | type=place_of_worship class=amenity",no_civic_number,inside_venice,False,"Chiesa di San Francesco, Venezia, Italy",False,,,nominatim_failed,
Bursan Italia,Cannaregio 6380,,fiori,", , ,",Agenzia P. Bortoluzzi,piante e sementi,,,,358,page_358_semantic.csv,indice_generale,6380.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Busetto Marcello,Giudecca 2093,,panificio,", , ,",Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,,358,page_358_semantic.csv,indice_generale,2093.0,,GIUDECCA,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Busetto Maria,Giudecca 2093,,sarta,", , ,",Agenzia P. Bortoluzzi,Patronato Birri,,,,358,page_358_semantic.csv,indice_generale,2093.0,,GIUDECCA,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Buttaro Carlo,S. Caterina 6413,,avv.,", , ,",Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,,358,page_358_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di Santa Caterina, Venezia, Italy | type=church class=building",no_civic_number,inside_venice,False,"Chiesa di Santa Caterina, Venezia, Italy",False,,,nominatim_failed,
Cabianca Giuseppe,Via San Donà 6,Campalto,ARTI GRAFICHE ESPERIA,",",,autotrasporti,,,,359,page_359_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Cabulotto mons. Giovanni,Via Monte Piana 1.A,San Felice,ARTI GRAFICHE ESPERIA,",",,parroco,,,,359,page_359_semantic.csv,indice_generale,,,,San Felice,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Cacciatori Rita,Via Monsanto 135,S. Elena,ARTI GRAFICHE ESPERIA,",",,sarta,,,,359,page_359_semantic.csv,indice_generale,135.0,,SANT'ELENA,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Cadel Ernesto,Castello 2986,Castello,ARTI GRAFICHE ESPERIA,",",,rappresentante varie,,,,359,page_359_semantic.csv,indice_generale,2986.0,,CASTELLO,,False,"Nominatim failed: query=Castello, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"Castello, Venezia, Italy",False,,,nominatim_failed,
Cadel Silvio,Cannaregio 1316,Castello,"I. Duro, 164",",",,alimentari (dett.),,,,359,page_359_semantic.csv,indice_generale,1316.0,,CANNAREGIO,,False,"Nominatim failed: query=Cannaregio, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"Cannaregio, Venezia, Italy",False,,,nominatim_failed,
Cadel Umberto,Cannaregio 530,Castello,officina meccanica,",",,metallurgia e costruzioni in ferro,,,,359,page_359_semantic.csv,indice_generale,530.0,,CANNAREGIO,,False,"Nominatim failed: query=Cannaregio, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"Cannaregio, Venezia, Italy",False,,,nominatim_failed,
Cadorin prof. Guido,Via Serenre 7,Castello,Insegnante Accademia di Belle Arti,",",,Tel: 25-263,,,,359,page_359_semantic.csv,indice_generale,,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Cadorobbi dr. Bruno,S. Polo 1754,Castello,ARTI GRAFICHE ESPERIA,",",,chimico,,,,359,page_359_semantic.csv,indice_generale,1754.0,,SAN POLO,,False,"Nominatim failed: query=San Polo, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"San Polo, Venezia, Italy",False,,,nominatim_failed,
Cafofo Giovanni,S. Marco - Ponte dell'Angelo,Castello,ARTI GRAFICHE ESPERIA,",",,sarta da uomo,,,,359,page_359_semantic.csv,indice_generale,,,SAN MARCO,L'Angelo,False,"Nominatim failed: query=Ponte dell'Angelo, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Ponte dell'Angelo, Venezia, Italy",False,,,nominatim_failed,
Calegari Ermanno,Castello 1548,Castello,tornitori in legno,",",,Tel: 25-263,,,,360,page_360_semantic.csv,indice_generale,1548.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Calzaturificio di Varese S. A.,",Via 2 Aprile, Bacino Orseolo,",calzaturificio,ARTI GRAFICHE ESPERIA,",",,Tel: 25-263,,,,360,page_360_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Calzolerii di Stira di Balduta e Calzavara,S. Polo 1576,Castello,calzature,",",,Tel: 25-263,,,,360,page_360_semantic.csv,indice_generale,1576.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Camim Emilio,S. Polo 1694,Castello,bottiglieria,",",,Tel: 25-263,,,,360,page_360_semantic.csv,indice_generale,1694.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Campanile Francesco,"Giudecca, S. Giacomo 2003",Castello,ARTI GRAFICHE ESPERIA,",",,calzaturificio,,,,361,page_361_semantic.csv,indice_generale,2003.0,,GIUDECCA,San Giacomo dell'Orio,False,"Nominatim failed: query=Chiesa di San Giacomo, Giudecca, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Chiesa di San Giacomo, Giudecca, Venezia, Italy",False,,,nominatim_failed,
